Unnamed: 0,headline,url,publisher,date,stock,Sentiment_DecisionTreeClassifier,Sentiment_finbert,Sentiment_LogisticRegression,Sentiment_KNeighborsClassifier,Sentiment_MultinomialNB,Sentiment_SGDClassifier,Sentiment_GradientBoostingClassifier,Sentiment_XGBClassifier,Sentiment_RandomForestClassifier,Sentiment_VADER
708370,johnson and johnson sees fy eps to vs est revenue b to b vs b est,https://www.benzinga.com/news/16/01/6169296/johnson-and-johnson-sees-fy-eps-6-43-to-6-58-vs-6-38-est-revenue-70-8b-to-71-5b-v,Paul Quintaro,2016-01-26 00:00:00,JNJ,1,0,1,1,0,0,1,1,1,0.5
708371,johnson and johnson q eps vs est revenue b vs b est,https://www.benzinga.com/news/earnings/16/01/6169287/johnson-and-johnson-q4-eps-1-44-vs-1-42-est-revenue-17-8b-vs-17-9b-est,Paul Quintaro,2016-01-26 00:00:00,JNJ,1,2,1,1,0,0,1,1,1,0.5
708372, stocks you should be watching today,https://www.benzinga.com/news/earnings/16/01/6169016/7-stocks-you-should-be-watching-today,Monica Gerson,2016-01-26 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
708373,earnings scheduled for january ,https://www.benzinga.com/news/earnings/16/01/6169008/earnings-scheduled-for-january-26-2016,Monica Gerson,2016-01-26 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
708374,jnj kicks off health care earningswhat about deals buybacks,https://www.benzinga.com/news/earnings/16/01/6166994/jnj-kicks-off-health-care-earnings-what-about-deals-buybacks,The Ticker Tape,2016-01-25 00:00:00,JNJ,1,2,1,1,0,1,1,1,1,0.74695
708375,us big pharma what to watch for in q results,https://www.benzinga.com/analyst-ratings/analyst-color/16/01/6166545/us-big-pharma-what-to-watch-for-in-q4-results,Wayne Duggan,2016-01-25 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
708376,johnson johnson details billion cost saving initiative for its medical devices segment will deliver more value to customers,https://www.benzinga.com/news/16/01/6152911/johnson-johnson-details-1-billion-cost-saving-initiative-for-its-medical-devices-,Jayson Derrick,2016-01-19 00:00:00,JNJ,1,0,1,0,1,1,1,1,1,0.70025
708377,najarian brothers see unusual activity in johnson johnson and cisco systems inc,https://www.benzinga.com/media/cnbc/16/01/6153026/najarian-brothers-see-unusual-activity-in-johnson-johnson-and-cisco-systems,Craig Jones,2016-01-19 00:00:00,JNJ,1,1,1,1,0,1,1,1,1,0.5
708378,johnson johnson restructures medical devices unit sees nearly billion in annual cost savings,https://www.benzinga.com/news/16/01/6152368/johnson-johnson-restructures-medical-devices-unit-sees-nearly-1-billion-in-annual,Jennifer Lynn,2016-01-19 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.5
708379,update jj reaffirms fy adj eps outlook of vs est sales bb vs b est,https://www.benzinga.com/news/16/01/6150955/update-j-j-reaffirms-fy15-adj-eps-outlook-of-6-15-6-20-vs-6-18-est-sales-70b-71b-,Paul Quintaro,2016-01-19 00:00:00,JNJ,1,2,0,1,0,0,1,1,1,0.625
708380,update jj restructuring related to medical devices unit consumer medical devices vision care diabetes care units will not be impacted by restructuring,https://www.benzinga.com/news/16/01/6150953/update-j-j-restructuring-related-to-medical-devices-unit-consumer-medical-devices,Paul Quintaro,2016-01-19 00:00:00,JNJ,1,2,1,1,0,1,1,1,0,0.9277500000000001
708381,jj shares indicated higher co announced restructuring with projected annualized pretax cost savings mb sees bb charge affirms fy outlook,https://www.benzinga.com/news/16/01/6150952/j-j-shares-indicated-1-25-higher-co-announced-restructuring-with-projected-annual,Paul Quintaro,2016-01-19 00:00:00,JNJ,1,0,1,1,0,1,1,1,1,0.74695
708382,dividend aristocrats etf joins the billion club,https://www.benzinga.com/trading-ideas/long-ideas/16/01/6145260/dividend-aristocrats-etf-joins-the-1-billion-club,ETF Professor,2016-01-15 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
708383,write a prescription for this healthcare etf,https://www.benzinga.com/general/biotech/16/01/6145257/write-a-prescription-for-this-healthcare-etf,ETF Professor,2016-01-15 00:00:00,JNJ,1,2,1,0,1,1,1,1,1,0.5
708384, different ways to play the bear market from traders,https://www.benzinga.com/analyst-ratings/analyst-color/16/01/6144087/11-different-ways-to-play-the-bear-market-from-11-trader,Jake Mann,2016-01-14 00:00:00,JNJ,1,2,1,0,1,1,1,1,1,0.67
708385,how will dividend stocks perform this year,https://www.benzinga.com/trading-ideas/long-ideas/16/01/6142191/how-will-dividend-stocks-perform-this-year,Laura Brodbeck,2016-01-14 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
708386,jjs janssen reports health canada has approved stelara for treatment of chronic moderatetosevere plaque psoriasis in adolescents,https://www.benzinga.com/news/16/01/6138609/j-js-janssen-reports-health-canada-has-approved-stelara-for-treatment-of-chronic-,Paul Quintaro,2016-01-13 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.71075
708387,chemdiv achieves development milestone in drug recovery collaboration with janssen,https://www.benzinga.com/news/16/01/6132864/chemdiv-achieves-development-milestone-in-drug-recovery-collaboration-with-jansse,Paul Quintaro,2016-01-11 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.5
708388,for this low vol etf its not all about sector selection,https://www.benzinga.com/trading-ideas/long-ideas/16/01/6126497/for-this-low-vol-etf-its-not-all-about-sector-selection,ETF Professor,2016-01-08 00:00:00,JNJ,1,2,0,1,1,0,1,1,1,0.3634
708389,sino biopharmaceutical says chia taitianqing pharmaceutical entered into exclusive license agreement with janssen pharmaceuticals under johnson johnson reuters,https://www.benzinga.com/news/16/01/6126816/sino-biopharmaceutical-says-chia-tai-tianqing-pharmaceutical-entered-into-exclusi,Charles Gross,2016-01-08 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.7859499999999999
708390,johnson and johnson along with janssen agree to develop and commercialize hbv treatments with chia tai,https://www.benzinga.com/news/16/01/6123354/johnson-and-johnson-along-with-janssen-agree-to-develop-and-commercialize-hbv-tre,Hal Lindon,2016-01-07 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.6806
708391,apple is the second cheapest megacap on a free cash flow basis,https://www.benzinga.com/general/education/16/01/6121364/apple-is-the-second-cheapest-mega-cap-on-a-free-cash-flow-basis,Jake Mann,2016-01-06 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.7553000000000001
708392,the two best sector spdr etfs for january,https://www.benzinga.com/trading-ideas/long-ideas/16/01/6088089/the-two-best-sector-spdr-etfs-for-january,ETF Professor,2016-01-02 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.81845
708393,a sound etf idea for ,https://www.benzinga.com/trading-ideas/long-ideas/15/12/6078556/a-sound-etf-idea-for-2016,ETF Professor,2015-12-30 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.5
708394,hearing kentucky attorney general announcing settlement related to purdue pharma jjs janssen case related to oxycontin risperdal,https://www.benzinga.com/news/15/12/6072198/hearing-kentucky-attorney-general-announcing-settlement-related-to-purdue-pharma-,Paul Quintaro,2015-12-23 00:00:00,JNJ,1,1,1,1,1,0,1,1,1,0.5
708395,not all of clintons policies are bad for pharmaceuticals,https://www.benzinga.com/general/biotech/15/12/6070719/not-all-of-clintons-policies-are-bad-for-pharmaceuticals,Laura Brodbeck,2015-12-23 00:00:00,JNJ,1,2,1,1,0,1,1,1,1,0.22885
708396,peering through the fog to find the best sectors into year end,https://www.benzinga.com/trading-ideas/long-ideas/15/12/6071250/peering-through-the-fog-to-find-the-best-sectors-into-year-en,Greg Harmon,2015-12-23 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.81845
708397,intrexon to partner with johnson johnson for type diabetes innovative therapies,https://www.benzinga.com/news/15/12/6067712/intrexon-to-partner-with-johnson-johnson-for-type-2-diabetes-innovative-therapies,Hal Lindon,2015-12-22 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.7202
708398,medivir announces development of al terminated by janssen following completion of phase i clinical studies,https://www.benzinga.com/news/15/12/6063989/medivir-announces-development-of-al-704-terminated-by-janssen-following-completio,Charles Gross,2015-12-21 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
708399,dan nathan reduces risk on his utilities spdr etf trade,https://www.benzinga.com/media/cnbc/15/12/6063224/dan-nathan-reduces-risk-on-his-utilities-spdr-etf-trade,Craig Jones,2015-12-20 00:00:00,JNJ,1,2,1,1,0,1,1,1,1,0.3634
708400,credit suisse offers us largecap pharma outlook,https://www.benzinga.com/analyst-ratings/analyst-color/15/12/6061487/credit-suisse-offers-2016-u-s-large-cap-pharma-outlook,Jayson Derrick,2015-12-19 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.6909
708401,atlantic equities initiates coverage on johnson johnson at neutral announces pt,https://www.benzinga.com/news/15/12/6060410/atlantic-equities-initiates-coverage-on-johnson-johnson-at-neutral-announces-95-0,Paul Quintaro,2015-12-18 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
708402,janney lists top bond surrogate stocks by sector identified by beta dividend yield and forward pe,https://www.benzinga.com/analyst-ratings/analyst-color/15/12/6054408/janney-lists-top-bond-surrogate-stocks-by-sector-identif,Eddie Staley,2015-12-16 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.60115
708403,jj reports formation of verb surgical,https://www.benzinga.com/news/15/12/6036948/j-j-reports-formation-of-verb-surgical,Paul Quintaro,2015-12-10 00:00:00,JNJ,1,2,1,1,0,1,1,1,1,0.625
708404,jjs janssen issues release showing imbruvica resonate data demonstrated significant improvements in progressionfree overall survival vs chlorambucil,https://www.benzinga.com/news/15/12/6029897/j-js-janssen-issues-release-showing-imbruvica-resonate-2-data-demonstrated-signif,Paul Quintaro,2015-12-08 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.7383500000000001
708405,sp index futures under pressure,https://www.benzinga.com/trading-ideas/technicals/15/12/6026701/s-p-500-index-futures-under-pressure,Joel Elconin,2015-12-07 00:00:00,JNJ,1,2,0,1,0,0,1,1,1,0.352
708406,carter worth and mike khouws johnson johnson trade,https://www.benzinga.com/media/cnbc/15/12/6024613/carter-worth-and-mike-khouws-johnson-johnson-trade,Craig Jones,2015-12-07 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.61315
708407,barclays biopharmaceuticals blueprint for ,https://www.benzinga.com/analyst-ratings/analyst-color/15/12/6011335/barclays-biopharmaceuticals-blueprint-for-2016,Jayson Derrick,2015-12-01 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
708408,benzingas top upgrades,https://www.benzinga.com/analyst-ratings/upgrades/15/12/6011813/benzingas-top-upgrades,Lisa Levin,2015-12-01 00:00:00,JNJ,1,2,1,0,1,1,1,1,1,0.60115
708409,jjs steady cash flow is key barclays upgrades to overweight,https://www.benzinga.com/analyst-ratings/analyst-color/15/12/6011561/j-js-steady-cash-flow-is-key-barclays-upgrades-to-overwe,Jim Swanson,2015-12-01 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.3194
708410,us stock futures signal higher start on wall street,https://www.benzinga.com/news/15/12/6011104/us-stock-futures-signal-higher-start-on-wall-street,Monica Gerson,2015-12-01 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.5
708411,barclays upgrades johnson johnson to overweight raises pt to ,https://www.benzinga.com/news/15/12/6010830/barclays-upgrades-johnson-johnson-to-overweight-raises-pt-to-115-00,Charles Gross,2015-12-01 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.3194
708412,a look at investment firms favorite stocks in q,https://www.benzinga.com/analyst-ratings/analyst-color/15/11/5995729/a-look-at-investment-firms-favorite-stocks-in-q3,Javier Hasse,2015-11-21 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.7294
708413, value stocks for investors worried about risk,https://www.benzinga.com/trading-ideas/long-ideas/15/11/5979988/8-value-stocks-for-investors-worried-about-risk,Laura Brodbeck,2015-11-16 00:00:00,JNJ,1,2,0,1,0,0,1,1,1,0.38685
708414,hanmi pharmaceuticals signs an exclusive license agreement with janssen to develop treatment for diabetes obesity,https://www.benzinga.com/news/15/11/5968289/hanmi-pharmaceuticals-signs-an-exclusive-license-agreement-with-janssen-to-develo,Charles Gross,2015-11-09 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.7859499999999999
708415,goldmans first etf is off to a stellar start,https://www.benzinga.com/trading-ideas/long-ideas/15/11/5965762/goldmans-first-etf-is-off-to-a-stellar-start,ETF Professor,2015-11-06 00:00:00,JNJ,1,0,0,1,0,0,1,1,1,0.5
708416,johnson amp johnson to acquire novira therapeutics financial terms not dislcosed,https://www.benzinga.com/news/15/11/5960971/johnson-amp-johnson-to-acquire-novira-therapeutics-financial-terms-not-dislcosed,Charles Gross,2015-11-04 00:00:00,JNJ,1,2,1,1,0,1,1,1,1,0.5
708417,sp index futures unchanged,https://www.benzinga.com/markets/futures/15/11/5960755/s-p-500-index-futures-unchanged,Joel Elconin,2015-11-04 00:00:00,JNJ,1,2,1,1,0,1,1,1,1,0.5
708418,johnson johnson moves up,https://www.benzinga.com/trading-ideas/technicals/15/10/5950880/johnson-johnson-moves-up,Joel Elconin,2015-10-29 00:00:00,JNJ,1,2,1,0,0,1,1,1,1,0.5
708419,aduro biotech announces received upfront m milestone payment from jjs janssen for acceptance of ind app for adu in lung cancer,https://www.benzinga.com/news/15/10/5949793/aduro-biotech-announces-received-up-front-30m-milestone-payment-from-j-js-janssen,Paul Quintaro,2015-10-29 00:00:00,JNJ,1,0,1,0,1,1,1,1,1,0.32999999999999996
708420,genmab announces m milestone payment in duobody platform collaboration with janssen,https://www.benzinga.com/news/15/10/5941433/genmab-announces-3m-milestone-payment-in-duobody-platform-collaboration-with-jans,Charles Gross,2015-10-25 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.5
708421,some new multifactor etfs look appealing,https://www.benzinga.com/analyst-ratings/analyst-color/15/10/5933309/some-new-multi-factor-etfs-look-appealing,ETF Professor,2015-10-21 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
708422,counting on quality with etfs,https://www.benzinga.com/trading-ideas/long-ideas/15/10/5922372/counting-on-quality-with-etfs,ETF Professor,2015-10-19 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
708423,jjs janssen reports rd segment showed uniti study meet primary endpoint major secondary endpoints showed clinical remission significantly higher than placebo,https://www.benzinga.com/news/15/10/5923247/j-js-janssen-reports-r-d-segment-showed-uniti-2-study-meet-primary-endpoint-major,Paul Quintaro,2015-10-19 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.5
708424,hearing jjs stelara for crohns disease showed clinical response statistically higher remission for candidate than placebo,https://www.benzinga.com/news/15/10/5923174/hearing-j-js-stelara-for-crohns-disease-showed-clinical-response-statistically-hi,Paul Quintaro,2015-10-19 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.5
708425,achillion announces janssen initiated phase a study to evaluate combination of al ach and simeprevir for treatment of genotype chronic hcv,https://www.benzinga.com/news/15/10/5919336/achillion-announces-janssen-initiated-phase-2a-study-to-evaluate-combination-of-a,Charles Gross,2015-10-16 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.5
708426,jjs janssen reports collaboration deal with novera for acceleration of development of promising small molecule drug candidates for hematological cancers,https://www.benzinga.com/news/15/10/5911685/j-js-janssen-reports-collaboration-deal-with-novera-for-acceleration-of-developme,Paul Quintaro,2015-10-14 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.70095
708427,engene announces strategic collaboration with johnson johnson innovation to develop novel gene delivery products for inflammatory bowel disease,https://www.benzinga.com/news/15/10/5911684/engene-announces-strategic-collaboration-with-johnson-johnson-innovation-to-devel,Paul Quintaro,2015-10-14 00:00:00,JNJ,1,0,1,0,1,1,1,1,1,0.7997000000000001
708428,midafternoon market update ryder system declines on lowered forecast newbridge bancorp shares spike higher,https://www.benzinga.com/news/earnings/15/10/5909575/mid-afternoon-market-update-ryder-system-declines-on-lowered-forecast-ne,Lisa Levin,2015-10-13 00:00:00,JNJ,1,1,1,1,0,1,0,1,1,0.58895
708429,johnson johnson sales fall what the street is saying now,https://www.benzinga.com/analyst-ratings/analyst-color/15/10/5908947/johnson-johnson-sales-fall-what-the-street-is-saying-now,Wayne Duggan,2015-10-13 00:00:00,JNJ,0,1,0,1,0,0,0,0,0,0.5
708430,midday market update wausau paper jumps on acquisition news aixtron shares slide,https://www.benzinga.com/news/earnings/15/10/5909056/mid-day-market-update-wausau-paper-jumps-on-acquisition-news-aixtron-sha,Lisa Levin,2015-10-13 00:00:00,JNJ,1,1,1,1,1,1,1,1,1,0.648
708431,midmorning market update markets down johnson johnson posts mixed q results,https://www.benzinga.com/news/earnings/15/10/5908509/mid-morning-market-update-markets-down-johnson-johnson-posts-mixed-q3-re,Lisa Levin,2015-10-13 00:00:00,JNJ,1,1,1,1,0,0,1,1,1,0.5
708432,johnson johnson posts upbeat q earnings but sales drop,https://www.benzinga.com/news/earnings/15/10/5907635/johnson-johnson-posts-upbeat-q3-earnings-but-sales-drop,Monica Gerson,2015-10-13 00:00:00,JNJ,1,1,0,1,0,0,0,0,0,0.30405
708433,johnson johnson reports q adj eps vs est ,https://www.benzinga.com/news/earnings/15/10/5907448/johnson-johnson-reports-q3-adj-eps-1-49-vs-est-1-45,Paul Quintaro,2015-10-13 00:00:00,JNJ,1,1,1,1,0,1,1,1,1,0.5
708434,jj raises fy eps to vs est,https://www.benzinga.com/news/15/10/5907423/j-j-raises-fy15-eps-to-6-15-6-20-vs-6-16-est,Paul Quintaro,2015-10-13 00:00:00,JNJ,1,0,1,1,0,1,1,1,1,0.625
708435,us stock futures down jpmorgan earnings in focus,https://www.benzinga.com/news/15/10/5907418/us-stock-futures-down-jpmorgan-earnings-in-focus,Monica Gerson,2015-10-13 00:00:00,JNJ,1,1,1,1,1,1,1,1,1,0.5
708436,jj reports q eps sales b vs b est,https://www.benzinga.com/news/earnings/15/10/5907409/j-j-reports-q3-eps-1-20-vs-1-45-est-sales-17-1b-vs-17-5b-est,Paul Quintaro,2015-10-13 00:00:00,JNJ,1,1,1,1,0,1,1,1,1,0.625
708437,jnj announces b share buyback program,https://www.benzinga.com/news/15/10/5907190/jnj-announces-10b-share-buyback-program,Charles Gross,2015-10-13 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.648
708438,jj announces b buyback plan,https://www.benzinga.com/news/15/10/5907187/j-j-announces-10b-buyback-plan,Paul Quintaro,2015-10-13 00:00:00,JNJ,1,2,1,0,1,1,1,1,1,0.625
708439, stocks you should be watching today,https://www.benzinga.com/news/earnings/15/10/5906940/7-stocks-you-should-be-watching-today,Monica Gerson,2015-10-13 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
708440,earnings scheduled for october ,https://www.benzinga.com/news/earnings/15/10/5906848/earnings-scheduled-for-october-13-2015,Monica Gerson,2015-10-13 00:00:00,JNJ,1,2,1,1,1,0,1,1,1,0.5
708441,johnson johnson is first of big pharma earnings reports will price debate dominate,https://www.benzinga.com/general/biotech/15/10/5905520/johnson-johnson-is-first-of-big-pharma-earnings-reports-will-price-deb,The Ticker Tape,2015-10-12 00:00:00,JNJ,1,2,1,1,0,1,1,1,1,0.436
708442,johnson amp johnson announces start of safety and immunogenicity clinical trial of ebola vaccine regimen in sierra leone,https://www.benzinga.com/news/15/10/5900915/johnson-amp-johnson-announces-start-of-safety-and-immunogenicity-clinical-trial-o,Charles Gross,2015-10-09 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.71075
708443,benzingas ma chatter for wednesday october ,https://www.benzinga.com/news/15/10/5896361/benzingas-m-a-chatter-for-wednesday-october-7-2015,Charles Gross,2015-10-07 00:00:00,JNJ,1,2,1,1,0,1,1,1,1,0.5
